timestamp,ofi_best,ofi_int,ofi_0,ofi_1,ofi_2,ofi_3,ofi_4,ofi_5,ofi_6,ofi_7,ofi_8,ofi_9
2024-10-21 11:54:57,0.0,,,,,,,,,,,
2024-10-21 11:54:58,200.0,61.072718892671496,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
2024-10-21 11:54:59,0.0,,,,,,,,,,,
2024-10-21 11:55:00,0.0,,,,,,,,,,,
2024-10-21 11:55:01,0.0,,,,,,,,,,,
2024-10-21 11:55:02,0.0,,,,,,,,,,,
2024-10-21 11:55:03,0.0,,,,,,,,,,,
2024-10-21 11:55:04,0.0,,,,,,,,,,,
2024-10-21 11:55:05,0.0,,,,,,,,,,,
2024-10-21 11:55:06,0.0,,,,,,,,,,,
2024-10-21 11:55:07,0.0,,,,,,,,,,,
2024-10-21 11:55:08,0.0,,,,,,,,,,,
2024-10-21 11:55:09,0.0,3.5992532719232315,0.0,0.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:10,0.0,,,,,,,,,,,
2024-10-21 11:55:11,0.0,,,,,,,,,,,
2024-10-21 11:55:12,0.0,,,,,,,,,,,
2024-10-21 11:55:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:14,0.0,,,,,,,,,,,
2024-10-21 11:55:15,0.0,,,,,,,,,,,
2024-10-21 11:55:16,0.0,,,,,,,,,,,
2024-10-21 11:55:17,0.0,,,,,,,,,,,
2024-10-21 11:55:18,0.0,,,,,,,,,,,
2024-10-21 11:55:19,0.0,,,,,,,,,,,
2024-10-21 11:55:20,0.0,,,,,,,,,,,
2024-10-21 11:55:21,0.0,,,,,,,,,,,
2024-10-21 11:55:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:23,0.0,,,,,,,,,,,
2024-10-21 11:55:24,0.0,,,,,,,,,,,
2024-10-21 11:55:25,0.0,,,,,,,,,,,
2024-10-21 11:55:26,0.0,102.39111341979961,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:27,0.0,,,,,,,,,,,
2024-10-21 11:55:28,0.0,,,,,,,,,,,
2024-10-21 11:55:29,0.0,,,,,,,,,,,
2024-10-21 11:55:30,0.0,-11.175178650695926,0.0,0.0,-143.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:31,0.0,-0.12220817208057638,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:32,0.0,,,,,,,,,,,
2024-10-21 11:55:33,0.0,,,,,,,,,,,
2024-10-21 11:55:34,0.0,70.13791269256274,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:35,0.0,148.38903900960284,261.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:36,0.0,,,,,,,,,,,
2024-10-21 11:55:37,0.0,,,,,,,,,,,
2024-10-21 11:55:38,0.0,307.1733402593988,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:39,0.0,,,,,,,,,,,
2024-10-21 11:55:40,0.0,,,,,,,,,,,
2024-10-21 11:55:41,0.0,,,,,,,,,,,
2024-10-21 11:55:42,0.0,,,,,,,,,,,
2024-10-21 11:55:43,0.0,,,,,,,,,,,
2024-10-21 11:55:44,-373.0,-305.6552783408788,-371.0,-373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:45,0.0,,,,,,,,,,,
2024-10-21 11:55:46,0.0,,,,,,,,,,,
2024-10-21 11:55:47,0.0,,,,,,,,,,,
2024-10-21 11:55:48,0.0,,,,,,,,,,,
2024-10-21 11:55:49,0.0,,,,,,,,,,,
2024-10-21 11:55:50,0.0,,,,,,,,,,,
2024-10-21 11:55:51,0.0,102.39111341979961,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:52,0.0,,,,,,,,,,,
2024-10-21 11:55:53,0.0,1.0464778592766355,0.0,0.0,0.0,0.0,27.0,0.0,26.0,0.0,0.0,0.0
2024-10-21 11:55:54,200.0,163.92728811926924,199.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:55,0.0,102.39111341979961,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:56,0.0,,,,,,,,,,,
2024-10-21 11:55:57,0.0,,,,,,,,,,,
2024-10-21 11:55:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:55:59,0.0,,,,,,,,,,,
2024-10-21 11:56:00,0.0,,,,,,,,,,,
2024-10-21 11:56:01,0.0,,,,,,,,,,,
2024-10-21 11:56:02,0.0,,,,,,,,,,,
2024-10-21 11:56:03,0.0,,,,,,,,,,,
2024-10-21 11:56:04,0.0,,,,,,,,,,,
2024-10-21 11:56:05,0.0,,,,,,,,,,,
2024-10-21 11:56:06,0.0,,,,,,,,,,,
2024-10-21 11:56:07,0.0,0.006361882400168083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2024-10-21 11:56:08,0.0,,,,,,,,,,,
2024-10-21 11:56:09,0.0,,,,,,,,,,,
2024-10-21 11:56:10,200.0,164.43924368636823,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:11,0.0,16.04965649211916,-2.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:12,0.0,,,,,,,,,,,
2024-10-21 11:56:13,0.0,,,,,,,,,,,
2024-10-21 11:56:14,200.0,79.12169789288579,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:15,200.0,64.11297467081032,0.0,200.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:16,0.0,,,,,,,,,,,
2024-10-21 11:56:17,0.0,2.217795841592913,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:18,0.0,,,,,,,,,,,
2024-10-21 11:56:19,0.0,,,,,,,,,,,
2024-10-21 11:56:20,0.0,,,,,,,,,,,
2024-10-21 11:56:21,0.0,,,,,,,,,,,
2024-10-21 11:56:22,0.0,,,,,,,,,,,
2024-10-21 11:56:23,200.0,62.560085833667635,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:24,0.0,17.073567626317153,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:25,200.0,62.048130266568634,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:26,0.0,,,,,,,,,,,
2024-10-21 11:56:27,0.0,,,,,,,,,,,
2024-10-21 11:56:28,0.0,,,,,,,,,,,
2024-10-21 11:56:29,0.0,0.0031809412000840414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-10-21 11:56:30,0.0,,,,,,,,,,,
2024-10-21 11:56:31,0.0,,,,,,,,,,,
2024-10-21 11:56:32,0.0,,,,,,,,,,,
2024-10-21 11:56:33,0.0,,,,,,,,,,,
2024-10-21 11:56:34,400.0,141.16982815945443,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:35,0.0,,,,,,,,,,,
2024-10-21 11:56:36,0.0,,,,,,,,,,,
2024-10-21 11:56:37,0.0,,,,,,,,,,,
2024-10-21 11:56:38,0.0,,,,,,,,,,,
2024-10-21 11:56:39,0.0,,,,,,,,,,,
2024-10-21 11:56:40,0.0,,,,,,,,,,,
2024-10-21 11:56:41,0.0,,,,,,,,,,,
2024-10-21 11:56:42,0.0,-17.073567626317153,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:43,0.0,102.39111341979961,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:44,0.0,,,,,,,,,,,
2024-10-21 11:56:45,0.0,,,,,,,,,,,
2024-10-21 11:56:46,0.0,,,,,,,,,,,
2024-10-21 11:56:47,400.0,124.09626053313727,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:48,0.0,,,,,,,,,,,
2024-10-21 11:56:49,0.0,,,,,,,,,,,
2024-10-21 11:56:50,0.0,,,,,,,,,,,
2024-10-21 11:56:51,200.0,70.97448642084737,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:52,0.0,,,,,,,,,,,
2024-10-21 11:56:53,0.0,,,,,,,,,,,
2024-10-21 11:56:54,0.0,,,,,,,,,,,
2024-10-21 11:56:55,0.0,17.073567626317153,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:56:56,0.0,,,,,,,,,,,
2024-10-21 11:56:57,0.0,,,,,,,,,,,
2024-10-21 11:56:58,0.0,,,,,,,,,,,
2024-10-21 11:56:59,0.0,,,,,,,,,,,
2024-10-21 11:57:00,0.0,,,,,,,,,,,
2024-10-21 11:57:01,0.0,,,,,,,,,,,
2024-10-21 11:57:02,0.0,,,,,,,,,,,
2024-10-21 11:57:03,0.0,,,,,,,,,,,
2024-10-21 11:57:04,0.0,102.39111341979961,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:05,0.0,,,,,,,,,,,
2024-10-21 11:57:06,0.0,-12.798889177474951,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:07,0.0,0.511955567098998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:08,0.0,0.511955567098998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:09,0.0,,,,,,,,,,,
2024-10-21 11:57:10,0.0,0.511955567098998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:11,0.0,,,,,,,,,,,
2024-10-21 11:57:12,0.0,,,,,,,,,,,
2024-10-21 11:57:13,0.0,,,,,,,,,,,
2024-10-21 11:57:14,2.0,1.1324368697646845,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:15,0.0,69.0255620137064,1.0,0.0,400.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:16,0.0,,,,,,,,,,,
2024-10-21 11:57:17,0.0,43.58544697401204,1.0,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:18,0.0,,,,,,,,,,,
2024-10-21 11:57:19,0.0,,,,,,,,,,,
2024-10-21 11:57:20,0.0,10.23911134197996,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:21,0.0,,,,,,,,,,,
2024-10-21 11:57:22,0.0,0.511955567098998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:23,171.0,79.07484313145342,50.0,171.0,200.0,-373.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:24,0.0,,,,,,,,,,,
2024-10-21 11:57:25,200.0,189.9272118998651,199.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:27,0.0,,,,,,,,,,,
2024-10-21 11:57:28,0.0,42.67134598126705,50.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:29,0.0,25.999923780595882,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:31,500.0,155.1203256664216,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:32,0.0,,,,,,,,,,,
2024-10-21 11:57:33,0.0,,,,,,,,,,,
2024-10-21 11:57:34,0.0,,,,,,,,,,,
2024-10-21 11:57:35,0.0,,,,,,,,,,,
2024-10-21 11:57:36,0.0,10.23911134197996,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:37,0.0,-101.87915785270062,-199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:38,-200.0,-62.048130266568634,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:39,0.0,,,,,,,,,,,
2024-10-21 11:57:40,0.0,-0.04463178077139364,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:41,200.0,78.62205828840914,0.0,200.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:43,0.0,,,,,,,,,,,
2024-10-21 11:57:44,0.0,,,,,,,,,,,
2024-10-21 11:57:45,0.0,,,,,,,,,,,
2024-10-21 11:57:46,0.0,,,,,,,,,,,
2024-10-21 11:57:47,0.0,,,,,,,,,,,
2024-10-21 11:57:48,0.0,15.146169779007547,0.0,0.0,0.0,3.0,400.0,58.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:49,0.0,,,,,,,,,,,
2024-10-21 11:57:50,0.0,,,,,,,,,,,
2024-10-21 11:57:51,0.0,36.859853517507744,57.0,0.0,0.0,0.0,200.0,0.0,57.0,0.0,0.0,0.0
2024-10-21 11:57:52,0.0,15.295143735123537,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:53,0.0,,,,,,,,,,,
2024-10-21 11:57:54,0.0,,,,,,,,,,,
2024-10-21 11:57:55,0.0,,,,,,,,,,,
2024-10-21 11:57:56,0.0,,,,,,,,,,,
2024-10-21 11:57:57,0.0,,,,,,,,,,,
2024-10-21 11:57:58,0.0,7.647571867561768,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:57:59,0.0,,,,,,,,,,,
2024-10-21 11:58:00,0.0,,,,,,,,,,,
2024-10-21 11:58:01,0.0,,,,,,,,,,,
2024-10-21 11:58:02,0.0,,,,,,,,,,,
2024-10-21 11:58:03,0.0,,,,,,,,,,,
2024-10-21 11:58:04,0.0,,,,,,,,,,,
2024-10-21 11:58:05,0.0,,,,,,,,,,,
2024-10-21 11:58:06,0.0,8.80059896881434,0.0,0.0,0.0,200.0,0.0,29.0,29.0,0.0,0.0,0.0
2024-10-21 11:58:07,0.0,,,,,,,,,,,
2024-10-21 11:58:08,0.0,,,,,,,,,,,
2024-10-21 11:58:09,0.0,,,,,,,,,,,
2024-10-21 11:58:10,0.0,,,,,,,,,,,
2024-10-21 11:58:11,0.0,,,,,,,,,,,
2024-10-21 11:58:12,0.0,,,,,,,,,,,
2024-10-21 11:58:13,0.0,,,,,,,,,,,
2024-10-21 11:58:14,0.0,62.392846646170284,87.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:15,0.0,,,,,,,,,,,
2024-10-21 11:58:16,0.0,,,,,,,,,,,
2024-10-21 11:58:17,0.0,,,,,,,,,,,
2024-10-21 11:58:18,0.0,85.48827405184026,129.0,0.0,0.0,200.0,400.0,1000.0,29.0,27.0,0.0,0.0
2024-10-21 11:58:19,0.0,-2.9262341216914214,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:20,0.0,,,,,,,,,,,
2024-10-21 11:58:21,-200.0,-63.02354164046577,0.0,-200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:22,0.0,,,,,,,,,,,
2024-10-21 11:58:23,0.0,,,,,,,,,,,
2024-10-21 11:58:24,0.0,,,,,,,,,,,
2024-10-21 11:58:25,0.0,,,,,,,,,,,
2024-10-21 11:58:26,0.0,,,,,,,,,,,
2024-10-21 11:58:27,0.0,,,,,,,,,,,
2024-10-21 11:58:28,0.0,,,,,,,,,,,
2024-10-21 11:58:29,0.0,,,,,,,,,,,
2024-10-21 11:58:30,0.0,,,,,,,,,,,
2024-10-21 11:58:31,0.0,,,,,,,,,,,
2024-10-21 11:58:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:33,0.0,,,,,,,,,,,
2024-10-21 11:58:34,0.0,,,,,,,,,,,
2024-10-21 11:58:35,0.0,,,,,,,,,,,
2024-10-21 11:58:36,0.0,,,,,,,,,,,
2024-10-21 11:58:37,0.0,-3.901645495588562,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:38,0.0,,,,,,,,,,,
2024-10-21 11:58:39,0.0,,,,,,,,,,,
2024-10-21 11:58:40,0.0,-0.13389534231418093,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:41,0.0,,,,,,,,,,,
2024-10-21 11:58:42,0.0,,,,,,,,,,,
2024-10-21 11:58:43,0.0,,,,,,,,,,,
2024-10-21 11:58:44,0.0,,,,,,,,,,,
2024-10-21 11:58:45,0.0,,,,,,,,,,,
2024-10-21 11:58:46,0.0,,,,,,,,,,,
2024-10-21 11:58:47,0.0,,,,,,,,,,,
2024-10-21 11:58:48,0.0,,,,,,,,,,,
2024-10-21 11:58:49,0.0,,,,,,,,,,,
2024-10-21 11:58:50,0.0,-1.950822747794281,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:51,0.0,,,,,,,,,,,
2024-10-21 11:58:52,0.0,,,,,,,,,,,
2024-10-21 11:58:53,-100.0,89.10497887514319,225.0,-100.0,-160.0,74.0,400.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:54,-60.0,-18.7414856356634,-60.0,-60.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:55,0.0,,,,,,,,,,,
2024-10-21 11:58:56,0.0,,,,,,,,,,,
2024-10-21 11:58:57,0.0,,,,,,,,,,,
2024-10-21 11:58:58,960.0,504.0033985130376,260.0,960.0,60.0,1500.0,26.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:58:59,-962.0,-321.2663955880543,-62.0,-962.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:00,0.0,2.9506074850677244,0.0,0.0,-70.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:01,162.0,103.5610189271982,0.0,162.0,-3.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:03,0.0,,,,,,,,,,,
2024-10-21 11:59:04,0.0,,,,,,,,,,,
2024-10-21 11:59:05,0.0,17.852712308557457,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:06,0.0,,,,,,,,,,,
2024-10-21 11:59:07,0.0,,,,,,,,,,,
2024-10-21 11:59:08,0.0,,,,,,,,,,,
2024-10-21 11:59:09,0.0,,,,,,,,,,,
2024-10-21 11:59:10,0.0,,,,,,,,,,,
2024-10-21 11:59:11,0.0,,,,,,,,,,,
2024-10-21 11:59:12,0.0,,,,,,,,,,,
2024-10-21 11:59:13,0.0,,,,,,,,,,,
2024-10-21 11:59:14,0.0,,,,,,,,,,,
2024-10-21 11:59:15,0.0,,,,,,,,,,,
2024-10-21 11:59:16,0.0,,,,,,,,,,,
2024-10-21 11:59:17,0.0,,,,,,,,,,,
2024-10-21 11:59:18,0.0,,,,,,,,,,,
2024-10-21 11:59:19,0.0,,,,,,,,,,,
2024-10-21 11:59:20,0.0,,,,,,,,,,,
2024-10-21 11:59:21,0.0,,,,,,,,,,,
2024-10-21 11:59:22,0.0,8.926356154278729,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:23,0.0,,,,,,,,,,,
2024-10-21 11:59:24,0.0,8.926356154278729,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:25,0.0,,,,,,,,,,,
2024-10-21 11:59:26,0.0,,,,,,,,,,,
2024-10-21 11:59:27,0.0,,,,,,,,,,,
2024-10-21 11:59:28,0.0,,,,,,,,,,,
2024-10-21 11:59:29,0.0,72.34982876021238,0.0,0.0,0.0,1600.0,28.0,27.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:30,-177.0,-41.76418798181541,-7.0,-177.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:31,0.0,,,,,,,,,,,
2024-10-21 11:59:32,0.0,,,,,,,,,,,
2024-10-21 11:59:33,177.0,54.91259528591324,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:34,0.0,,,,,,,,,,,
2024-10-21 11:59:35,0.0,,,,,,,,,,,
2024-10-21 11:59:36,0.0,,,,,,,,,,,
2024-10-21 11:59:37,0.0,,,,,,,,,,,
2024-10-21 11:59:38,0.0,,,,,,,,,,,
2024-10-21 11:59:39,0.0,,,,,,,,,,,
2024-10-21 11:59:40,0.0,-10.75106690907896,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:41,0.0,,,,,,,,,,,
2024-10-21 11:59:42,0.0,,,,,,,,,,,
2024-10-21 11:59:43,0.0,,,,,,,,,,,
2024-10-21 11:59:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:45,0.0,,,,,,,,,,,
2024-10-21 11:59:46,0.0,,,,,,,,,,,
2024-10-21 11:59:47,0.0,,,,,,,,,,,
2024-10-21 11:59:48,0.0,,,,,,,,,,,
2024-10-21 11:59:49,0.0,,,,,,,,,,,
2024-10-21 11:59:50,0.0,,,,,,,,,,,
2024-10-21 11:59:51,0.0,,,,,,,,,,,
2024-10-21 11:59:52,0.0,,,,,,,,,,,
2024-10-21 11:59:53,0.0,,,,,,,,,,,
2024-10-21 11:59:54,0.0,,,,,,,,,,,
2024-10-21 11:59:55,0.0,,,,,,,,,,,
2024-10-21 11:59:56,0.0,53.675450821378114,0.0,0.0,600.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:57,0.0,2.365484380883863,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 11:59:59,0.0,,,,,,,,,,,
2024-10-21 12:00:00,0.0,,,,,,,,,,,
2024-10-21 12:00:01,0.0,2.3208526001124694,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:02,0.0,17.329671140711913,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:03,200.0,62.048130266568634,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:05,0.0,,,,,,,,,,,
2024-10-21 12:00:06,0.0,31.927571461213077,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:07,-336.0,-30.67314492857816,77.0,-336.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:08,174.0,56.347357712798576,0.0,174.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:09,0.0,,,,,,,,,,,
2024-10-21 12:00:10,0.0,,,,,,,,,,,
2024-10-21 12:00:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:12,0.0,,,,,,,,,,,
2024-10-21 12:00:13,0.0,,,,,,,,,,,
2024-10-21 12:00:14,0.0,19.454311549761925,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:15,0.0,24.721376635049108,38.0,0.0,229.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:16,0.0,14.597900320501166,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:00:17,0.0,,,,,,,,,,,
2024-10-21 12:00:18,0.0,,,,,,,,,,,
2024-10-21 12:00:19,0.0,,,,,,,,,,,
2024-10-21 12:00:20,0.0,,,,,,,,,,,
2024-10-21 12:00:21,0.0,,,,,,,,,,,
2024-10-21 12:00:22,0.0,,,,,,,,,,,
2024-10-21 12:00:23,0.0,,,,,,,,,,,
